socket_type,N,data_size,D0_times,D1_times,D2_times,RUN
ipc,4,4096,0.001252067,0.009355168,0.009219554,25
ipc,4,4096,0.00404461,0.010741629,0.001949398,26
ipc,4,4096,0.002534036,0.001761882,0.001441743,27
ipc,4,4096,0.00168669,0.000813834,0.001409462,28
ipc,4,4096,0.011961814,0.003794523,0.00166715,29
ipc,4,4096,0.000738852,0.000808744,0.002566006,30
ipc,4,4096,0.001176385,0.006674877,0.020939081,31
ipc,4,4096,0.00136345,0.005283686,0.002813153,32
ipc,4,4096,0.003077141,0.001655429,0.007196993,33
ipc,4,4096,0.001937428,0.006644877,0.001182175,34
ipc,4,4096,0.011576023,0.001266868,0.012411688,35
ipc,4,4096,0.00676711,0.001978838,0.004452022,36
ipc,4,4096,0.001157194,0.00334192,0.001816433,37
ipc,4,4096,0.001163145,0.006379919,0.001900706,38
ipc,4,4096,0.001674319,0.001290308,0.002623408,39
ipc,4,4096,0.004453662,0.001254417,0.006199534,40
ipc,4,4096,0.009667327,0.001279388,0.001191815,41
ipc,4,4096,0.00099709,0.001043831,0.004642587,42
ipc,4,4096,0.00102761,0.001131963,0.001044361,43
ipc,4,4096,0.001838035,0.001930527,0.001772212,44
ipc,4,4096,0.001022061,0.001080382,0.000999779,45
ipc,4,4096,0.001472224,0.004598836,0.001487215,46
ipc,4,4096,0.001119153,0.00876079,0.001093322,47
ipc,4,4096,0.000968939,0.001035641,0.000959009,48
ipc,4,4096,0.000828404,0.000872456,0.0030273,49
ipc,4,4096,0.000955949,0.001064632,0.000974409,50
ipc,4,32768,0.001324829,0.002275937,0.001871375,1
ipc,4,32768,0.001380271,0.001675299,0.001467993,2
ipc,4,32768,0.006451061,0.001734111,0.00270388,3
ipc,4,32768,0.006252795,0.001570796,0.006310117,4
ipc,4,32768,0.001416642,0.002215226,0.004573286,5
ipc,4,32768,0.002930697,0.003745271,0.003806083,6
ipc,4,32768,0.0016702,0.004808422,0.006046549,7
ipc,4,32768,0.000767233,0.003794873,0.003678309,8
ipc,4,32768,0.004544305,0.001193225,0.001114993,9
ipc,4,32768,0.001811904,0.00202731,0.010981676,10
ipc,4,32768,0.003663959,0.014224902,0.00200579,11
ipc,4,32768,0.001542646,0.002570946,0.002357109,12
ipc,4,32768,0.003399861,0.001620758,0.001919187,13
ipc,4,32768,0.001336519,0.001575576,0.004091712,14
ipc,4,32768,0.008154992,0.00202094,0.002170915,15
ipc,4,32768,0.001907426,0.003772672,0.005001598,16
ipc,4,32768,0.002198485,0.001481954,0.002287558,17
ipc,4,32768,0.001313919,0.001876706,0.00168774,18
ipc,4,32768,0.001508004,0.002669539,0.005018058,19
ipc,4,32768,0.001581047,0.002762622,0.003245037,20
ipc,4,32768,0.001573037,0.001829004,0.001620988,21
ipc,4,32768,0.005994327,0.001441023,0.001317459,22
ipc,4,32768,0.001382661,0.006645387,0.001489994,23
ipc,4,32768,0.001249707,0.001389441,0.001265837,24
ipc,4,32768,0.001523514,0.003098722,0.002827354,25
ipc,4,32768,0.012609634,0.001888566,0.001656889,26
ipc,4,32768,0.001492764,0.001649129,0.001456953,27
ipc,4,32768,0.008003757,0.001947337,0.006620816,28
ipc,4,32768,0.002100513,0.005127972,0.010566604,29
ipc,4,32768,0.001459843,0.001652329,0.001483714,30
ipc,4,32768,0.002270608,0.003751082,0.002240407,31
ipc,4,32768,0.009857202,0.001730281,0.004344579,32
ipc,4,32768,0.001644599,0.00574316,0.002130973,33
ipc,4,32768,0.010325666,0.001646389,0.001443593,34
ipc,4,32768,0.001734091,0.003082152,0.005876624,35
ipc,4,32768,0.005343878,0.002752412,0.001752172,36
ipc,4,32768,0.004284367,0.002175035,0.00672304,37
ipc,4,32768,0.001522065,0.015987225,0.001986589,38
ipc,4,32768,0.008557394,0.006158662,0.002106543,39
ipc,4,32768,0.001618928,0.001568947,0.002513324,40
ipc,4,32768,0.011367117,0.001895156,0.020105736,41
ipc,4,32768,0.00371479,0.002093383,0.00267722,42
ipc,4,32768,0.001184926,0.00134845,0.001215596,43
ipc,4,32768,0.003738591,0.001985259,0.001712661,44
ipc,4,32768,0.006358238,0.002084252,0.001899296,45
ipc,4,32768,0.000908827,0.00104008,0.004107052,46
ipc,4,32768,0.002210015,0.002411352,0.001921297,47
ipc,4,32768,0.001194416,0.00136855,0.001290889,48
ipc,4,32768,0.002184315,0.003686079,0.002265317,49
ipc,4,32768,0.004777251,0.003081541,0.002234356,50
ipc,6,1,0.001568987,0.001275568,0.001605398,1
ipc,6,1,0.000758322,0.000761752,0.000757812,2
ipc,6,1,0.003024159,0.001231557,0.004113972,3
ipc,6,1,0.000779953,0.000749362,0.000730931,4
ipc,6,1,0.003857454,0.010105169,0.001627508,5
ipc,6,1,0.001278858,0.001766613,0.012152651,6
ipc,6,1,0.000630158,0.00067059,0.000629969,7
ipc,6,1,0.000718241,0.000718661,0.000728791,8
ipc,6,1,0.000926188,0.001375221,0.003281497,9
ipc,6,1,0.000917167,0.007278955,0.000907227,10
ipc,6,1,0.00538167,0.006787871,0.001781173,11
ipc,6,1,0.002893526,0.002744362,0.001227076,12
ipc,6,1,0.000765173,0.000766563,0.000738651,13
ipc,6,1,0.001419302,0.001212846,0.005246145,14
ipc,6,1,0.000556806,0.000602138,0.000578667,15
ipc,6,1,0.009182703,0.001038751,0.003577946,16
ipc,6,1,0.000688761,0.000733412,0.000694981,17
ipc,6,1,0.001166944,0.001917967,0.001890556,18
ipc,6,1,0.008897734,0.003279947,0.001481613,19
ipc,6,1,0.001508825,0.004608976,0.004937797,20
ipc,6,1,0.002271188,0.014913982,0.001433632,21
ipc,6,1,0.002880226,0.016677294,0.001529065,22
ipc,6,1,0.000898157,0.000940748,0.000903426,23
ipc,6,1,0.001277958,0.002872195,0.003753941,24
ipc,6,1,0.002210536,0.001061292,0.001032861,25
ipc,6,8,0.001587067,0.003748701,0.004287237,1
ipc,6,8,0.001551826,0.001473474,0.001383521,2
ipc,6,8,0.000540076,0.000584908,0.000564517,3
ipc,6,8,0.003850524,0.011641315,0.00133784,4
ipc,6,8,0.001530605,0.005683709,0.001487614,5
ipc,6,8,0.000918438,0.000965728,0.000916156,6
ipc,6,8,0.006291307,0.000832375,0.006828572,7
ipc,6,8,0.000747412,0.000770423,0.000745062,8
ipc,6,8,0.0006678,0.000752082,0.000710361,9
ipc,6,8,0.001288598,0.002929647,0.001444972,10
ipc,6,8,0.000745172,0.000719522,0.000726041,11
ipc,6,8,0.004840184,0.008333817,0.001547836,12
ipc,6,8,0.004114322,0.0013328,0.012081428,13
ipc,6,8,0.000725362,0.000750933,0.000704981,14
ipc,6,8,0.00813742,0.001578177,0.001924917,15
ipc,6,8,0.001167255,0.002759982,0.010950514,16
ipc,6,8,0.000685561,0.000857746,0.00065574,17
ipc,6,8,0.005555284,0.00070702,0.000692581,18
ipc,6,8,0.004904786,0.001451254,0.014271162,19
ipc,6,8,0.000768653,0.000756712,0.000766573,20
ipc,6,8,0.00101545,0.007442511,0.001083192,21
ipc,6,8,0.001140754,0.001195065,0.004712229,22
ipc,6,8,0.002882595,0.001610618,0.001590357,23
ipc,6,8,0.001206626,0.001217996,0.001906846,24
ipc,6,8,0.000789874,0.000837874,0.000761432,25
ipc,6,64,0.002193675,0.001136603,0.008881052,1
ipc,6,64,0.001179325,0.001237177,0.001164234,2
ipc,6,64,0.00404334,0.000883336,0.000827555,3
ipc,6,64,0.00137505,0.001395642,0.014737196,4
ipc,6,64,0.001541715,0.001542796,0.006994677,5
ipc,6,64,0.001627938,0.002562466,0.001553826,6
ipc,6,64,0.004154093,0.000992319,0.000945608,7
ipc,6,64,0.000871395,0.00100809,0.000943828,8
ipc,6,64,0.000815284,0.000850615,0.000835175,9
ipc,6,64,0.01116266,0.001867715,0.010348186,10
ipc,6,64,0.003025209,0.001624708,0.003279337,11
ipc,6,64,0.001836624,0.003124052,0.001769683,12
ipc,6,64,0.001661409,0.008944365,0.001662709,13
ipc,6,64,0.006875713,0.001292238,0.003609687,14
ipc,6,64,0.001749882,0.001898886,0.004852794,15
ipc,6,64,0.000940117,0.001006969,0.000939807,16
ipc,6,64,0.001668389,0.001708101,0.000926248,17
ipc,6,64,0.002239037,0.003983328,0.001381191,18
ipc,6,64,0.007949376,0.001608328,0.001546286,19
ipc,6,64,0.005088721,0.001343419,0.003769372,20
ipc,6,64,0.000934818,0.000976039,0.000903507,21
ipc,6,64,0.001199436,0.003922907,0.00202852,22
ipc,6,64,0.003410392,0.004867494,0.001441812,23
ipc,6,64,0.000920157,0.000922258,0.000857406,24
ipc,6,64,0.002655459,0.01450801,0.001738171,25
ipc,6,512,0.001499814,0.002833573,0.001478583,1
ipc,6,512,0.004479592,0.001391481,0.009693718,2
ipc,6,512,0.001091833,0.001047381,0.001086172,3
ipc,6,512,0.011272154,0.006481302,0.001089562,4
ipc,6,512,0.004000518,0.006691678,0.001399111,5
ipc,6,512,0.002769113,0.002870305,0.001573496,6
ipc,6,512,0.004119202,0.004191584,0.001765592,7
ipc,6,512,0.001674069,0.002657509,0.002617327,8
ipc,6,512,0.003183504,0.015608732,0.001596128,9
ipc,6,512,0.001171954,0.001262277,0.001152804,10
ipc,6,512,0.001156494,0.001232966,0.001170105,11
ipc,6,512,0.002185185,0.001488614,0.004510093,12
ipc,6,512,0.001543706,0.001933658,0.001884616,13
ipc,6,512,0.001122303,0.003949557,0.001105413,14
ipc,6,512,0.007917445,0.002846065,0.001806474,15
ipc,6,512,0.006973317,0.001368391,0.003263277,16
ipc,6,512,0.001662259,0.002575136,0.010180182,17
ipc,6,512,0.00842666,0.001232816,0.014914942,18
ipc,6,512,0.00170047,0.002072641,0.002511994,19
ipc,6,512,0.001197966,0.004867284,0.001114823,20
ipc,6,512,0.001071581,0.005164243,0.001094732,21
ipc,6,512,0.001287908,0.001759652,0.001733551,22
ipc,6,512,0.00268357,0.00204628,0.001796643,23
ipc,6,512,0.001027171,0.001120733,0.001068392,24
ipc,6,512,0.001060541,0.001116793,0.001058441,25
ipc,6,4096,0.001369131,0.001487344,0.001436793,1
ipc,6,4096,0.001209935,0.003211105,0.001218956,2
ipc,6,4096,0.00135887,0.001488864,0.001408812,3
ipc,6,4096,0.003426322,0.002009849,0.00334814,4
ipc,6,4096,0.003363559,0.001193295,0.001129934,5
ipc,6,4096,0.001264857,0.001332409,0.001303829,6
ipc,6,4096,0.001260888,0.004150473,0.001266707,7
ipc,6,4096,0.002233466,0.005507893,0.002214295,8
ipc,6,4096,0.001582247,0.002741131,0.001589837,9
ipc,6,4096,0.001922857,0.001991409,0.001959629,10
ipc,6,4096,0.00203371,0.002097802,0.001514485,11
ipc,6,4096,0.001173735,0.001291598,0.001181515,12
ipc,6,4096,0.001734201,0.002311569,0.007138151,13
ipc,6,4096,0.011019846,0.001449383,0.001392882,14
ipc,6,4096,0.004147643,0.003395961,0.002335339,15
ipc,6,4096,0.001870945,0.0054095,0.006459722,16
ipc,6,4096,0.002460573,0.002504704,0.001830134,17
ipc,6,4096,0.001375961,0.001429712,0.001403651,18
ipc,6,4096,0.003669509,0.002294328,0.002144134,19
ipc,6,4096,0.008613355,0.002214106,0.003309007,20
ipc,6,4096,0.001600887,0.006322437,0.007610405,21
ipc,6,4096,0.004016019,0.001797833,0.003062991,22
ipc,6,4096,0.001185375,0.001263957,0.001222666,23
ipc,6,4096,0.001194755,0.006023378,0.001186245,24
ipc,6,4096,0.001417091,0.006305646,0.0020264,25
ipc,6,32768,0.003682919,0.005041329,0.00302673,1
ipc,6,32768,0.002202805,0.002403741,0.002224796,2
ipc,6,32768,0.002517165,0.011893342,0.006005258,3
ipc,6,32768,0.002777522,0.010223513,0.005673178,4
ipc,6,32768,0.002250376,0.003089662,0.003618937,5
ipc,6,32768,0.008563844,0.006202283,0.002839344,6
ipc,6,32768,0.007635546,0.004205915,0.002880376,7
ipc,6,32768,0.002193525,0.002601547,0.004549655,8
ipc,6,32768,0.0026955,0.006173183,0.004936336,9
ipc,6,32768,0.005818943,0.015955472,0.002693929,10
ipc,6,32768,0.002422082,0.003442052,0.006606446,11
ipc,6,32768,0.006458261,0.002332699,0.006472392,12
ipc,6,32768,0.001967749,0.014127639,0.013421288,13
ipc,6,32768,0.002399611,0.002619177,0.002444632,14
ipc,6,32768,0.002442942,0.002661869,0.002453643,15
ipc,6,32768,0.00574546,0.008650276,0.002621488,16
ipc,6,32768,0.002635448,0.002860125,0.002599997,17
ipc,6,32768,0.010095199,0.002536886,0.005847673,18
ipc,6,32768,0.001798753,0.003824913,0.001867716,19
ipc,6,32768,0.007594445,0.006806452,0.003447413,20
ipc,6,32768,0.009511202,0.004008578,0.012257583,21
ipc,6,32768,0.002179174,0.00236752,0.002190384,22
ipc,6,32768,0.002174765,0.00237733,0.002183745,23
ipc,6,32768,0.011969874,0.002542795,0.002950088,24
ipc,6,32768,0.001842385,0.001920797,0.001808564,25
ipc,8,1,0.002650469,0.002854184,0.004721869,1
ipc,8,1,0.003002379,0.004501974,0.001443403,2
ipc,8,1,0.000724102,0.001766862,0.001710001,3
ipc,8,1,0.001067382,0.001316779,0.009089709,4
ipc,8,1,0.000944768,0.000967768,0.000952808,5
ipc,8,1,0.002076921,0.001394821,0.002078851,6
ipc,8,1,0.010506621,0.002200014,0.005115011,7
ipc,8,1,0.001465873,0.001509865,0.003470382,8
ipc,8,1,0.000964659,0.000976949,0.000979129,9
ipc,8,1,0.001175945,0.001230426,0.001193265,10
ipc,8,1,0.003232766,0.009211643,0.001752192,11
ipc,8,1,0.002141013,0.002174025,0.001804734,12
ipc,8,1,0.004217834,0.005311828,0.001085232,13
ipc,8,1,0.000884966,0.000890176,0.003275927,14
ipc,8,1,0.001454963,0.002953307,0.006709319,15
ipc,8,1,0.001120273,0.001168144,0.001120893,16
ipc,8,1,0.001758942,0.001541226,0.003503354,17
ipc,8,1,0.008724109,0.001230236,0.002292598,18
ipc,8,1,0.000810774,0.000886266,0.000847105,19
ipc,8,1,0.004464712,0.007231304,0.00101944,20
ipc,8,1,0.001500074,0.004546894,0.002551776,21
ipc,8,1,0.001652309,0.00369149,0.006196573,22
ipc,8,1,0.015840949,0.005252766,0.002654368,23
ipc,8,1,0.002217075,0.004664178,0.002097422,24
ipc,8,1,0.001500314,0.004176354,0.002156644,25
ipc,8,8,0.000947228,0.000964569,0.000972109,1
ipc,8,8,0.00402688,0.004956307,0.001814274,2
ipc,8,8,0.000896086,0.000908487,0.000899776,3
ipc,8,8,0.000843285,0.000827334,0.000844275,4
ipc,8,8,0.000985909,0.000993159,0.000983949,5
ipc,8,8,0.001360771,0.002152654,0.002106193,6
ipc,8,8,0.000906156,0.000957258,0.00374438,7
ipc,8,8,0.000906157,0.000933668,0.000916197,8
ipc,8,8,0.000939088,0.000956838,0.000981309,9
ipc,8,8,0.015940362,0.001580767,0.006186073,10
ipc,8,8,0.001230826,0.003308658,0.006220654,11
ipc,8,8,0.000941758,0.004628067,0.004544905,12
ipc,8,8,0.000919167,0.002003699,0.000931718,13
ipc,8,8,0.00166087,0.002144634,0.001630189,14
ipc,8,8,0.002792123,0.001469053,0.003461282,15
ipc,8,8,0.001045831,0.000869996,0.001057902,16
ipc,8,8,0.009326386,0.00135047,0.003514814,17
ipc,8,8,0.001505515,0.005101161,0.02125427,18
ipc,8,8,0.000875796,0.000919497,0.000924118,19
ipc,8,8,0.000850146,0.000884047,0.003735621,20
ipc,8,8,0.010345367,0.001489844,0.003831534,21
ipc,8,8,0.00404996,0.00134832,0.001383791,22
ipc,8,8,0.003832043,0.000979049,0.000955118,23
ipc,8,8,0.010243423,0.001864265,0.002414851,24
ipc,8,8,0.000976489,0.00102672,0.000992059,25
ipc,8,64,0.002912186,0.002975188,0.00238202,1
ipc,8,64,0.00102506,0.001065612,0.005280276,2
ipc,8,64,0.00336357,0.001638129,0.001860685,3
ipc,8,64,0.001149514,0.001201005,0.001171135,4
ipc,8,64,0.001305579,0.001388571,0.001310589,5
ipc,8,64,0.003882175,0.004216205,0.001831864,6
ipc,8,64,0.001244387,0.001317908,0.001260897,7
ipc,8,64,0.00674924,0.001129294,0.006782871,8
ipc,8,64,0.001966718,0.002305298,0.004641858,9
ipc,8,64,0.001792533,0.001841144,0.001047682,10
ipc,8,64,0.001301668,0.004260626,0.001300639,11
ipc,8,64,0.001395511,0.001530885,0.001439532,12
ipc,8,64,0.004273646,0.001223976,0.001188165,13
ipc,8,64,0.001117443,0.001175955,0.001152894,14
ipc,8,64,0.001634158,0.001614988,0.004592956,15
ipc,8,64,0.001161885,0.001235506,0.001188975,16
ipc,8,64,0.001869685,0.002323769,0.004766032,17
ipc,8,64,0.001484714,0.001556317,0.001526775,18
ipc,8,64,0.001064202,0.001114793,0.001047021,19
ipc,8,64,0.002020169,0.001822904,0.005745571,20
ipc,8,64,0.001460303,0.001548957,0.001448743,21
ipc,8,64,0.001448502,0.001518365,0.001382721,22
ipc,8,64,0.001173934,0.001166645,0.001165045,23
ipc,8,64,0.001181735,0.001218896,0.001184066,24
ipc,8,64,0.001072842,0.001160044,0.0050637,25
ipc,8,512,0.001741182,0.002343509,0.002989539,1
ipc,8,512,0.001482004,0.001563726,0.001517774,2
ipc,8,512,0.001739592,0.002778603,0.003081851,3
ipc,8,512,0.009632366,0.002155884,0.002174564,4
ipc,8,512,0.003179925,0.005048849,0.006233125,5
ipc,8,512,0.004609797,0.004680969,0.001718911,6
ipc,8,512,0.001458363,0.001497814,0.001469133,7
ipc,8,512,0.003403491,0.002545456,0.004462822,8
ipc,8,512,0.002654609,0.002747121,0.001968268,9
ipc,8,512,0.002422692,0.005554534,0.004860704,10
ipc,8,512,0.00169522,0.004150053,0.001725601,11
ipc,8,512,0.006286746,0.001496034,0.001436163,12
ipc,8,512,0.004324448,0.00133134,0.001276328,13
ipc,8,512,0.002189765,0.001969389,0.010731678,14
ipc,8,512,0.001400192,0.001413812,0.001422922,15
ipc,8,512,0.003354049,0.002443672,0.002232636,16
ipc,8,512,0.002499034,0.015293833,0.005675528,17
ipc,8,512,0.00439944,0.0027248,0.003429871,18
ipc,8,512,0.005037819,0.007738589,0.001498544,19
ipc,8,512,0.003535735,0.005794562,0.001381701,20
ipc,8,512,0.001320009,0.001306729,0.001251727,21
ipc,8,512,0.004252886,0.002138703,0.002371221,22
ipc,8,512,0.003675098,0.006469012,0.002377161,23
ipc,8,512,0.001251588,0.00133502,0.012919783,24
ipc,8,512,0.001795493,0.00440057,0.001849135,25
ipc,8,4096,0.003265727,0.002232456,0.00438353,1
ipc,8,4096,0.001781873,0.001868245,0.001788322,2
ipc,8,4096,0.002309429,0.004523874,0.011271324,3
ipc,8,4096,0.001599697,0.00170073,0.012848511,4
ipc,8,4096,0.012719067,0.011812119,0.003590177,5
ipc,8,4096,0.006673968,0.002895286,0.001759833,6
ipc,8,4096,0.001785123,0.001896896,0.001800454,7
ipc,8,4096,0.001939517,0.001978789,0.005138542,8
ipc,8,4096,0.001630529,0.001646138,0.001647558,9
ipc,8,4096,0.001783322,0.001858264,0.001807424,10
ipc,8,4096,0.011222533,0.002236486,0.003669469,11
ipc,8,4096,0.008548664,0.007017708,0.002177955,12
ipc,8,4096,0.001915477,0.002541696,0.010167361,13
ipc,8,4096,0.00135735,0.001518445,0.002550985,14
ipc,8,4096,0.008154242,0.003473323,0.002758751,15
ipc,8,4096,0.001592587,0.001649328,0.001554946,16
ipc,8,4096,0.002047601,0.004340588,0.003196854,17
ipc,8,4096,0.001269928,0.005987358,0.00742031,18
ipc,8,4096,0.002182935,0.002302929,0.002163664,19
ipc,8,4096,0.010813161,0.002127843,0.002532485,20
ipc,8,4096,0.001835944,0.001916317,0.001851264,21
ipc,8,4096,0.00167989,0.001746642,0.001718661,22
ipc,8,4096,0.007873634,0.00338637,0.003424472,23
ipc,8,4096,0.001409282,0.001539095,0.001454153,24
ipc,8,4096,0.004470853,0.002654118,0.002508195,25
ipc,8,32768,0.003325268,0.007237805,0.006244485,1
ipc,8,32768,0.002522664,0.00270588,0.002549296,2
ipc,8,32768,0.013572882,0.003219726,0.024248069,3
ipc,8,32768,0.003790972,0.009629435,0.003200695,4
ipc,8,32768,0.002953488,0.003257277,0.012531721,5
ipc,8,32768,0.003492453,0.00371244,0.003449232,6
ipc,8,32768,0.004905215,0.004740901,0.00440699,7
ipc,8,32768,0.009319176,0.004392861,0.004263796,8
ipc,8,32768,0.002922616,0.003058931,0.002747131,9
ipc,8,32768,0.002856624,0.004082951,0.002587166,10
ipc,8,32768,0.017874319,0.005970466,0.003334539,11
ipc,8,32768,0.007466241,0.010031078,0.003751981,12
ipc,8,32768,0.00335888,0.003553535,0.003395951,13
ipc,8,32768,0.003707959,0.003192074,0.014616003,14
ipc,8,32768,0.004838434,0.004593606,0.004300168,15
ipc,8,32768,0.003480343,0.006309667,0.003745321,16
ipc,8,32768,0.006308998,0.011312975,0.004491254,17
ipc,8,32768,0.00270796,0.003236676,0.003082281,18
ipc,8,32768,0.003130723,0.003478463,0.006563125,19
ipc,8,32768,0.00335954,0.005359108,0.006882693,20
ipc,8,32768,0.002451153,0.002561036,0.002439482,21
ipc,8,32768,0.009707148,0.003704239,0.006498193,22
ipc,8,32768,0.00302399,0.007730879,0.00305935,23
ipc,8,32768,0.004310947,0.002884725,0.003268237,24
ipc,8,32768,0.003178504,0.004067831,0.003854814,25
ipc,11,1,0.001660479,0.001957688,0.003948227,1
ipc,11,1,0.00607525,0.001323859,0.001288078,2
ipc,11,1,0.003463493,0.003842054,0.002318749,3
ipc,11,1,0.001835904,0.006670527,0.011643705,4
ipc,11,1,0.002660169,0.009903284,0.009400328,5
ipc,11,1,0.001223316,0.001241677,0.001230736,6
ipc,11,1,0.001931007,0.014042347,0.013093969,7
ipc,11,1,0.001325499,0.00135853,0.009864312,8
ipc,11,1,0.001589767,0.001629538,0.008611185,9
ipc,11,1,0.001236897,0.001276558,0.001251127,10
ipc,11,1,0.009972376,0.001424542,0.001364911,11
ipc,11,1,0.0013335,0.00136792,0.001202745,12
ipc,11,1,0.001465034,0.001049081,0.001486254,13
ipc,11,1,0.001464084,0.001468593,0.001459613,14
ipc,11,1,0.001070041,0.002464653,0.001069541,15
ipc,11,1,0.001089682,0.001130864,0.011444889,16
ipc,11,1,0.00204756,0.001767733,0.01248059,17
ipc,11,1,0.004303558,0.001580447,0.004582086,18
ipc,11,1,0.001188106,0.001230296,0.001192215,19
ipc,11,1,0.005524284,0.011745548,0.002159124,20
ipc,11,1,0.001607048,0.001723151,0.002755302,21
ipc,11,1,0.002092063,0.003911026,0.002124594,22
ipc,11,1,0.010352107,0.002168664,0.004526404,23
ipc,11,1,0.001065012,0.001075992,0.001105862,24
ipc,11,1,0.002138414,0.002181914,0.002064711,25
ipc,11,8,0.001147454,0.003631428,0.001149004,1
ipc,11,8,0.00166297,0.002443992,0.002424582,2
ipc,11,8,0.003300308,0.001205475,0.001178564,3
ipc,11,8,0.001129223,0.001121004,0.001121414,4
ipc,11,8,0.001303509,0.00134518,0.001311979,5
ipc,11,8,0.002809403,0.005398911,0.002067211,6
ipc,11,8,0.001913347,0.008542083,0.013304015,7
ipc,11,8,0.002901206,0.004743901,0.001626488,8
ipc,11,8,0.001641428,0.001705851,0.001885116,9
ipc,11,8,0.005457111,0.001841725,0.004644397,10
ipc,11,8,0.001450303,0.001503075,0.001434622,11
ipc,11,8,0.001167674,0.001229206,0.012094638,12
ipc,11,8,0.001102273,0.001142324,0.001084752,13
ipc,11,8,0.00233693,0.001935988,0.0057396,14
ipc,11,8,0.009855092,0.001820503,0.002797963,15
ipc,11,8,0.002345099,0.002527204,0.00269008,16
ipc,11,8,0.002597967,0.00170694,0.002585547,17
ipc,11,8,0.002485053,0.001740202,0.003460442,18
ipc,11,8,0.001733081,0.004432521,0.002485813,19
ipc,11,8,0.010161321,0.001866225,0.001933517,20
ipc,11,8,0.001807633,0.001900926,0.004967417,21
ipc,11,8,0.005002008,0.002873385,0.002293628,22
ipc,11,8,0.001389091,0.001461734,0.003063921,23
ipc,11,8,0.001629308,0.002465253,0.015581432,24
ipc,11,8,0.001150274,0.001144644,0.001131973,25
ipc,11,64,0.005986288,0.006051779,0.001924247,1
ipc,11,64,0.008380638,0.002406711,0.005190344,2
ipc,11,64,0.005216535,0.001974898,0.008120531,3
ipc,11,64,0.006633987,0.001507505,0.001468023,4
ipc,11,64,0.003428262,0.002243686,0.002441383,5
ipc,11,64,0.001460483,0.001579947,0.007370069,6
ipc,11,64,0.001545915,0.001622859,0.001566847,7
ipc,11,64,0.001661369,0.011623345,0.001651358,8
ipc,11,64,0.002832004,0.018049895,0.007311056,9
ipc,11,64,0.001608387,0.001627118,0.001619598,10
ipc,11,64,0.001510634,0.001560427,0.001547346,11
ipc,11,64,0.007615486,0.001424172,0.004160663,12
ipc,11,64,0.007739599,0.001800774,0.003489623,13
ipc,11,64,0.002497954,0.020638092,0.008313276,14
ipc,11,64,0.001784473,0.001862656,0.005607786,15
ipc,11,64,0.003201615,0.003172854,0.00236443,16
ipc,11,64,0.008028218,0.002175575,0.004083661,17
ipc,11,64,0.007642526,0.012320465,0.003159654,18
ipc,11,64,0.001412811,0.001493855,0.01113296,19
ipc,11,64,0.002914096,0.005604546,0.002886556,20
ipc,11,64,0.001599558,0.00167509,0.012979585,21
ipc,11,64,0.009688157,0.002401301,0.010575823,22
ipc,11,64,0.002144093,0.003416721,0.004855544,23
ipc,11,64,0.001541696,0.001582037,0.001560947,24
ipc,11,64,0.001973108,0.002446993,0.002402521,25
ipc,11,512,0.002883765,0.005080591,0.002851395,1
ipc,11,512,0.00168743,0.001730401,0.00169599,2
ipc,11,512,0.002284318,0.005183583,0.002538065,3
ipc,11,512,0.0023624,0.00302429,0.003530954,4
ipc,11,512,0.001496825,0.001518725,0.001458323,5
ipc,11,512,0.004373299,0.002098232,0.015763247,6
ipc,11,512,0.002070342,0.002134983,0.001870835,7
ipc,11,512,0.002317579,0.002023759,0.00269476,8
ipc,11,512,0.002241686,0.004015129,0.003094442,9
ipc,11,512,0.001876466,0.001960768,0.001897436,10
ipc,11,512,0.002083562,0.003146943,0.006383209,11
ipc,11,512,0.002494164,0.004442571,0.005588696,12
ipc,11,512,0.010587054,0.003925056,0.001740352,13
ipc,11,512,0.001848855,0.001826714,0.001863635,14
ipc,11,512,0.001472744,0.001490014,0.001489244,15
ipc,11,512,0.001775873,0.001830815,0.001773463,16
ipc,11,512,0.002260417,0.002343109,0.010108909,17
ipc,11,512,0.001940488,0.001967938,0.001957678,18
ipc,11,512,0.00271233,0.002765662,0.002719841,19
ipc,11,512,0.006337168,0.003524624,0.002146913,20
ipc,11,512,0.005232615,0.00304306,0.008628556,21
ipc,11,512,0.001823734,0.005089411,0.00235494,22
ipc,11,512,0.002685049,0.004018429,0.005688268,23
ipc,11,512,0.001587278,0.001639309,0.001586427,24
ipc,11,512,0.001513995,0.014230352,0.010206572,25
ipc,11,4096,0.006293026,0.003675119,0.003563386,1
ipc,11,4096,0.002436882,0.002876205,0.003761932,2
ipc,11,4096,0.002675949,0.004864404,0.005673619,3
ipc,11,4096,0.005227965,0.009075149,0.002893446,4
ipc,11,4096,0.00202042,0.002114742,0.003871704,5
ipc,11,4096,0.008039698,0.008130561,0.002463974,6
ipc,11,4096,0.003956837,0.007139422,0.003268187,7
ipc,11,4096,0.00202177,0.002080192,0.002014069,8
ipc,11,4096,0.001867755,0.001903197,0.001877116,9
ipc,11,4096,0.003678029,0.003367319,0.003273867,10
ipc,11,4096,0.004456992,0.006997788,0.002928257,11
ipc,11,4096,0.012335396,0.004931826,0.003249797,12
ipc,11,4096,0.002849824,0.002521914,0.002844705,13
ipc,11,4096,0.00303943,0.008201723,0.005605096,14
ipc,11,4096,0.00471312,0.00237223,0.0047239,15
ipc,11,4096,0.00237267,0.002498744,0.002405812,16
